iter	Passed	Remaining
6355	18057	38763
6356	18060	38759
6357	18062	38755
6358	18064	38751
6359	18066	38747
6360	18069	38743
6361	18071	38738
6362	18073	38735
6363	18075	38730
6364	18078	38726
6365	18080	38722
6366	18082	38718
6367	18085	38714
6368	18087	38710
6369	18089	38706
6370	18092	38703
6371	18094	38699
6372	18097	38695
6373	18102	38699
6374	18105	38695
6375	18107	38691
6376	18110	38688
6377	18113	38685
6378	18116	38684
6379	18119	38681
6380	18122	38678
6381	18124	38674
6382	18127	38672
6383	18131	38670
6384	18134	38668
6385	18137	38665
6386	18140	38663
6387	18143	38660
6388	18146	38658
6389	18148	38655
6390	18151	38652
6391	18154	38649
6392	18157	38647
6393	18160	38644
6394	18163	38641
6395	18165	38638
6396	18168	38635
6397	18172	38633
6398	18174	38630
6399	18177	38627
6400	18180	38625
6401	18183	38622
6402	18186	38619
6403	18189	38616
6404	18191	38613
6405	18194	38610
6406	18197	38607
6407	18199	38603
6408	18202	38600
6409	18205	38598
6410	18208	38595
6411	18211	38592
6412	18213	38589
6413	18217	38587
6414	18220	38585
6415	18223	38582
6416	18226	38580
6417	18228	38576
6418	18232	38575
6419	18235	38571
6420	18238	38570
6421	18240	38566
6422	18243	38564
6423	18246	38561
6424	18249	38557
6425	18252	38555
6426	18255	38552
6427	18258	38549
6428	18261	38547
6429	18263	38544
6430	18266	38541
6431	18269	38538
6432	18272	38535
6433	18274	38532
6434	18278	38531
6435	18281	38527
6436	18283	38524
6437	18286	38521
6438	18289	38518
6439	18292	38515
6440	18295	38513
6441	18297	38510
6442	18300	38506
6443	18303	38504
6444	18306	38501
6445	18309	38498
6446	18311	38495
6447	18314	38493
6448	18318	38492
6449	18322	38490
6450	18325	38487
6451	18327	38485
6452	18331	38483
6453	18333	38480
6454	18337	38479
6455	18340	38476
6456	18344	38475
6457	18347	38473
6458	18349	38469
6459	18352	38466
6460	18355	38463
6461	18358	38461
6462	18361	38458
6463	18364	38456
6464	18367	38453
6465	18369	38449
6466	18372	38447
6467	18375	38444
6468	18378	38441
6469	18381	38438
6470	18383	38435
6471	18386	38432
6472	18389	38429
6473	18392	38426
6474	18395	38424
6475	18398	38421
6476	18400	38418
6477	18403	38414
6478	18406	38413
6479	18409	38409
6480	18412	38406
6481	18415	38404
6482	18418	38401
6483	18421	38399
6484	18424	38396
6485	18427	38394
6486	18429	38391
6487	18432	38388
6488	18435	38385
6489	18438	38383
6490	18441	38380
6491	18444	38377
6492	18447	38374
6493	18450	38371
6494	18453	38369
6495	18455	38365
6496	18458	38362
6497	18460	38359
6498	18463	38356
6499	18467	38354
6500	18469	38351
6501	18472	38348
6502	18475	38346
6503	18479	38345
6504	18482	38342
6505	18485	38340
6506	18488	38337
6507	18491	38335
6508	18494	38332
6509	18496	38329
6510	18499	38326
6511	18502	38323
6512	18506	38322
6513	18508	38319
6514	18512	38316
6515	18514	38313
6516	18517	38310
6517	18520	38307
6518	18522	38304
6519	18525	38302
6520	18528	38299
6521	18531	38296
6522	18534	38294
6523	18538	38292
6524	18540	38289
6525	18543	38286
6526	18546	38282
6527	18548	38279
6528	18551	38277
6529	18554	38274
6530	18557	38272
6531	18560	38269
6532	18563	38266
6533	18566	38264
6534	18569	38261
6535	18572	38258
6536	18575	38255
6537	18578	38252
6538	18580	38250
6539	18583	38247
6540	18586	38244
6541	18589	38242
6542	18592	38239
6543	18595	38236
6544	18598	38233
6545	18600	38230
6546	18603	38227
6547	18606	38224
6548	18609	38221
6549	18611	38218
6550	18615	38217
6551	18618	38214
6552	18621	38211
6553	18623	38208
6554	18626	38204
6555	18629	38201
6556	18631	38198
6557	18634	38195
6558	18637	38192
6559	18640	38189
6560	18643	38187
6561	18645	38183
6562	18648	38180
6563	18651	38177
6564	18653	38174
6565	18656	38171
6566	18659	38168
6567	18662	38165
6568	18665	38162
6569	18668	38162
6570	18671	38159
6571	18674	38156
6572	18677	38153
6573	18680	38150
6574	18683	38147
6575	18686	38145
6576	18688	38142
6577	18691	38139
6578	18695	38137
6579	18697	38134
6580	18700	38131
6581	18703	38128
6582	18705	38124
6583	18708	38122
6584	18711	38118
6585	18713	38115
6586	18716	38111
6587	18719	38108
6588	18721	38105
6589	18724	38101
6590	18726	38098
6591	18729	38094
6592	18731	38091
6593	18734	38087
6594	18736	38084
6595	18739	38080
6596	18741	38076
6597	18743	38072
6598	18746	38069
6599	18748	38066
6600	18751	38062
6601	18753	38058
6602	18756	38055
6603	18758	38051
6604	18761	38047
6605	18763	38043
6606	18766	38041
6607	18768	38037
6608	18771	38033
6609	18774	38031
6610	18777	38028
6611	18780	38025
6612	18782	38022
6613	18785	38019
6614	18788	38016
6615	18791	38013
6616	18793	38010
6617	18796	38007
6618	18799	38004
6619	18801	38000
6620	18804	37997
6621	18807	37995
6622	18809	37991
6623	18812	37988
6624	18815	37985
6625	18817	37981
6626	18820	37978
6627	18823	37975
6628	18826	37973
6629	18828	37969
6630	18831	37967
6631	18834	37964
6632	18837	37961
6633	18839	37957
6634	18842	37954
6635	18845	37952
6636	18848	37948
6637	18850	37945
6638	18853	37942
6639	18856	37939
6640	18858	37936
6641	18861	37933
6642	18864	37929
6643	18866	37926
6644	18869	37924
6645	18872	37921
6646	18875	37918
6647	18878	37916
6648	18881	37912
6649	18883	37909
6650	18887	37907
6651	18889	37904
6652	18892	37901
6653	18895	37898
6654	18898	37895
6655	18900	37892
6656	18903	37889
6657	18906	37887
6658	18909	37884
6659	18912	37882
6660	18915	37879
6661	18918	37875
6662	18920	37872
6663	18923	37869
6664	18926	37866
6665	18928	37862
6666	18931	37859
6667	18933	37856
6668	18936	37852
6669	18939	37849
6670	18941	37846
6671	18944	37843
6672	18947	37840
6673	18950	37837
6674	18952	37834
6675	18955	37831
6676	18957	37827
6677	18960	37824
6678	18963	37821
6679	18965	37817
6680	18968	37814
6681	18970	37810
6682	18973	37807
6683	18976	37805
6684	18979	37802
6685	18982	37800
6686	18985	37797
6687	18988	37795
6688	18991	37792
6689	18994	37789
6690	18997	37786
6691	19000	37785
6692	19003	37781
6693	19005	37778
6694	19008	37776
6695	19011	37773
6696	19014	37771
6697	19017	37768
6698	19021	37767
6699	19024	37764
6700	19027	37762
6701	19030	37759
6702	19032	37755
6703	19035	37753
6704	19038	37751
6705	19042	37749
6706	19045	37747
6707	19048	37745
6708	19052	37744
6709	19055	37742
6710	19059	37740
6711	19062	37739
6712	19066	37737
6713	19070	37736
6714	19074	37737
6715	19078	37735
6716	19081	37733
6717	19083	37730
6718	19087	37728
6719	19089	37725
6720	19092	37721
6721	19095	37718
6722	19097	37715
6723	19101	37714
6724	19105	37713
6725	19107	37709
6726	19110	37706
6727	19113	37704
6728	19116	37701
6729	19119	37699
6730	19122	37696
6731	19125	37693
6732	19128	37690
6733	19131	37689
6734	19134	37686
6735	19136	37682
6736	19139	37679
6737	19142	37676
6738	19145	37674
6739	19148	37671
6740	19150	37668
6741	19153	37664
6742	19156	37662
6743	19158	37658
6744	19161	37655
6745	19164	37652
6746	19167	37649
6747	19170	37647
6748	19172	37643
6749	19175	37640
6750	19177	37637
6751	19180	37634
6752	19183	37632
6753	19186	37629
6754	19189	37626
6755	19192	37623
6756	19195	37620
6757	19198	37618
6758	19200	37614
6759	19203	37611
6760	19206	37608
6761	19209	37606
6762	19211	37602
6763	19214	37599
6764	19217	37597
6765	19220	37594
6766	19223	37592
6767	19226	37589
6768	19229	37586
6769	19231	37582
6770	19234	37579
6771	19236	37576
6772	19239	37573
6773	19242	37570
6774	19244	37566
6775	19247	37562
6776	19249	37558
6777	19251	37554
6778	19253	37550
6779	19256	37546
6780	19258	37543
6781	19261	37539
6782	19263	37536
6783	19266	37533
6784	19268	37529
6785	19270	37525
6786	19273	37521
6787	19275	37517
6788	19278	37514
6789	19280	37511
6790	19282	37506
6791	19285	37503
6792	19289	37501
6793	19292	37499
6794	19295	37498
6795	19298	37495
6796	19301	37493
6797	19305	37491
6798	19308	37489
6799	19311	37486
6800	19314	37484
6801	19316	37480
6802	19320	37479
6803	19324	37478
6804	19327	37476
6805	19331	37475
6806	19334	37473
6807	19337	37470
6808	19339	37466
6809	19341	37462
6810	19344	37458
6811	19346	37455
6812	19348	37450
6813	19350	37445
6814	19352	37441
6815	19354	37436
6816	19356	37431
6817	19357	37426
6818	19359	37421
6819	19361	37417
6820	19363	37411
6821	19364	37406
6822	19366	37400
6823	19367	37395
6824	19368	37389
6825	19370	37383
6826	19371	37378
6827	19373	37373
6828	19374	37367
6829	19376	37363
6830	19378	37357
6831	19379	37352
6832	19381	37347
6833	19382	37341
6834	19384	37337
6835	19386	37331
6836	19387	37326
6837	19389	37321
6838	19391	37317
6839	19393	37312
6840	19395	37307
6841	19396	37301
6842	19398	37296
6843	19399	37291
6844	19401	37285
6845	19402	37280
6846	19404	37275
6847	19405	37270
6848	19407	37265
6849	19409	37259
6850	19411	37256
6851	19413	37251
6852	19415	37246
6853	19416	37241
6854	19418	37236
6855	19420	37232
6856	19422	37228
6857	19424	37223
6858	19426	37219
6859	19428	37214
6860	19429	37208
6861	19431	37203
6862	19433	37198
6863	19435	37193
6864	19436	37188
6865	19439	37185
6866	19440	37179
6867	19442	37174
6868	19443	37169
6869	19445	37164
6870	19447	37159
6871	19448	37153
6872	19450	37148
6873	19452	37144
6874	19454	37139
6875	19455	37134
6876	19456	37128
6877	19458	37123
6878	19459	37117
6879	19461	37112
6880	19464	37109
6881	19466	37106
6882	19469	37103
6883	19472	37100
6884	19474	37097
6885	19477	37092
6886	19479	37088
6887	19481	37085
6888	19484	37082
6889	19487	37080
6890	19490	37077
6891	19493	37074
6892	19496	37072
6893	19499	37069
6894	19502	37066
6895	19505	37064
6896	19507	37061
6897	19510	37058
6898	19513	37056
6899	19516	37052
6900	19519	37049
6901	19522	37048
6902	19525	37045
6903	19528	37043
6904	19531	37040
6905	19533	37036
6906	19536	37033
6907	19538	37028
6908	19540	37024
6909	19543	37021
6910	19545	37018
6911	19549	37016
6912	19552	37014
6913	19555	37011
6914	19557	37008
6915	19560	37006
6916	19563	37003
6917	19567	37001
6918	19570	36999
6919	19573	36996
6920	19575	36993
6921	19578	36990
6922	19581	36987
6923	19583	36984
6924	19586	36980
6925	19588	36977
6926	19591	36974
6927	19594	36970
6928	19596	36967
6929	19599	36964
6930	19602	36962
6931	19605	36959
6932	19608	36956
6933	19610	36952
6934	19613	36949
6935	19615	36946
6936	19618	36943
6937	19621	36940
6938	19623	36937
6939	19626	36934
6940	19629	36931
6941	19632	36928
6942	19634	36925
6943	19637	36921
6944	19640	36918
6945	19643	36917
6946	19646	36914
6947	19649	36911
6948	19652	36909
6949	19655	36906
6950	19658	36904
6951	19661	36901
6952	19664	36898
6953	19667	36896
6954	19669	36893
6955	19672	36890
6956	19675	36887
6957	19678	36885
6958	19681	36882
6959	19684	36879
6960	19687	36876
6961	19689	36873
6962	19692	36870
6963	19695	36868
6964	19698	36865
6965	19700	36862
6966	19703	36859
6967	19706	36855
6968	19708	36852
6969	19711	36849
6970	19714	36846
6971	19716	36843
6972	19719	36840
6973	19722	36837
6974	19725	36834
6975	19727	36831
6976	19732	36832
6977	19735	36830
6978	19738	36827
6979	19740	36823
6980	19743	36820
6981	19746	36817
6982	19749	36814
6983	19752	36812
6984	19754	36808
6985	19757	36805
6986	19760	36803
6987	19763	36800
6988	19766	36798
6989	19769	36795
6990	19771	36791
6991	19774	36788
6992	19777	36785
6993	19780	36782
6994	19782	36779
6995	19785	36776
6996	19788	36773
6997	19791	36771
6998	19794	36768
6999	19797	36766
7000	19800	36763
7001	19802	36760
7002	19805	36757
7003	19808	36754
7004	19811	36751
7005	19813	36748
7006	19816	36745
7007	19818	36741
7008	19821	36738
7009	19824	36736
7010	19827	36733
7011	19830	36730
7012	19832	36727
7013	19835	36724
7014	19838	36721
7015	19841	36718
7016	19843	36715
7017	19846	36713
7018	19849	36710
7019	19852	36707
7020	19855	36704
7021	19858	36702
7022	19860	36698
7023	19863	36695
7024	19866	36692
7025	19869	36690
7026	19873	36689
7027	19876	36686
7028	19878	36683
7029	19881	36680
7030	19883	36676
7031	19887	36674
7032	19890	36671
7033	19892	36669
7034	19895	36665
7035	19898	36663
7036	19901	36661
7037	19905	36659
7038	19908	36657
7039	19911	36654
7040	19914	36653
7041	19917	36649
7042	19920	36647
7043	19922	36644
7044	19926	36642
7045	19929	36639
7046	19932	36637
7047	19934	36634
7048	19937	36631
7049	19940	36628
7050	19943	36625
7051	19946	36623
7052	19948	36619
7053	19951	36616
7054	19955	36614
7055	19957	36611
7056	19960	36608
7057	19962	36605
7058	19965	36602
7059	19968	36599
7060	19971	36596
7061	19973	36593
7062	19976	36590
7063	19980	36588
7064	19982	36585
7065	19986	36583
7066	19988	36580
7067	19991	36577
7068	19994	36574
7069	19997	36571
7070	20000	36569
7071	20003	36566
7072	20006	36564
7073	20009	36561
7074	20011	36558
7075	20014	36554
7076	20016	36550
7077	20017	36545
7078	20021	36543
7079	20024	36541
7080	20027	36539
7081	20030	36536
7082	20033	36535
7083	20037	36532
7084	20039	36529
7085	20043	36529
7086	20046	36525
7087	20048	36522
7088	20051	36518
7089	20053	36514
7090	20055	36510
7091	20057	36506
7092	20059	36502
7093	20062	36498
7094	20064	36494
7095	20066	36491
7096	20070	36489
7097	20073	36487
7098	20076	36484
7099	20079	36481
7100	20081	36478
7101	20084	36475
7102	20087	36473
7103	20090	36469
7104	20092	36466
7105	20095	36463
7106	20098	36460
7107	20100	36457
7108	20103	36454
7109	20106	36451
7110	20109	36449
7111	20112	36446
7112	20115	36444
7113	20118	36441
7114	20121	36438
7115	20124	36436
7116	20127	36433
7117	20130	36431
7118	20132	36427
7119	20136	36426
7120	20139	36424
7121	20143	36423
7122	20147	36422
7123	20150	36420
7124	20153	36417
7125	20155	36414
7126	20158	36411
7127	20160	36406
7128	20162	36403
7129	20164	36398
7130	20166	36394
7131	20168	36389
7132	20170	36385
7133	20172	36381
7134	20175	36377
7135	20177	36374
7136	20181	36372
7137	20183	36368
7138	20186	36366
7139	20189	36364
7140	20192	36361
7141	20195	36359
7142	20199	36358
7143	20203	36356
7144	20206	36354
7145	20209	36351
7146	20212	36349
7147	20215	36346
7148	20218	36344
7149	20221	36341
7150	20223	36338
7151	20226	36335
7152	20229	36333
7153	20233	36331
7154	20236	36329
7155	20239	36327
7156	20242	36325
7157	20246	36323
7158	20249	36321
7159	20252	36318
7160	20255	36315
7161	20258	36313
7162	20261	36310
7163	20263	36307
7164	20266	36304
7165	20269	36301
7166	20272	36299
7167	20275	36296
7168	20277	36292
7169	20280	36289
7170	20282	36286
7171	20285	36283
7172	20288	36281
7173	20291	36277
7174	20294	36275
7175	20296	36271
7176	20299	36268
7177	20302	36265
7178	20304	36262
7179	20307	36259
7180	20310	36256
7181	20312	36253
7182	20315	36250
7183	20318	36247
7184	20321	36244
7185	20324	36242
7186	20326	36238
7187	20330	36236
7188	20332	36233
7189	20335	36230
7190	20338	36227
7191	20340	36223
7192	20343	36221
7193	20346	36218
7194	20349	36216
7195	20352	36212
7196	20354	36209
7197	20357	36207
7198	20360	36203
7199	20362	36200
7200	20365	36197
7201	20368	36194
7202	20370	36191
7203	20373	36188
7204	20376	36185
7205	20378	36181
7206	20381	36179
7207	20385	36177
7208	20387	36173
7209	20390	36171
7210	20393	36168
7211	20395	36164
7212	20398	36162
7213	20401	36158
7214	20403	36155
7215	20406	36152
7216	20409	36149
7217	20412	36146
7218	20414	36143
7219	20417	36140
7220	20420	36138
7221	20424	36137
7222	20427	36134
7223	20430	36131
7224	20433	36129
7225	20436	36126
7226	20438	36123
7227	20442	36121
7228	20444	36118
7229	20447	36116
7230	20450	36113
7231	20454	36111
7232	20456	36107
7233	20459	36105
7234	20462	36103
7235	20465	36100
7236	20469	36098
7237	20472	36096
7238	20476	36095
7239	20479	36093
7240	20482	36090
7241	20485	36087
7242	20488	36085
7243	20490	36082
7244	20493	36079
7245	20496	36075
7246	20498	36073
7247	20501	36070
7248	20504	36067
7249	20506	36062
7250	20508	36059
7251	20511	36055
7252	20513	36051
7253	20515	36048
7254	20517	36043
7255	20518	36038
7256	20521	36034
7257	20523	36030
7258	20525	36026
7259	20527	36021
7260	20529	36017
7261	20530	36012
7262	20532	36006
7263	20533	36001
7264	20536	35998
7265	20538	35995
7266	20541	35992
7267	20545	35991
7268	20548	35987
7269	20550	35984
7270	20553	35981
7271	20555	35978
7272	20558	35975
7273	20561	35972
7274	20564	35970
7275	20567	35967
7276	20570	35965
7277	20574	35964
7278	20577	35961
7279	20579	35957
7280	20582	35954
7281	20584	35950
7282	20586	35946
7283	20589	35943
7284	20591	35940
7285	20593	35936
7286	20599	35937
7287	20601	35934
7288	20603	35929
7289	20605	35925
7290	20607	35920
7291	20610	35917
7292	20611	35912
7293	20613	35908
7294	20615	35903
7295	20616	35898
7296	20618	35893
7297	20620	35888
7298	20621	35883
7299	20623	35879
7300	20625	35875
7301	20628	35872
7302	20631	35869
7303	20634	35866
7304	20637	35864
7305	20639	35860
7306	20641	35855
7307	20642	35850
7308	20644	35845
7309	20646	35842
7310	20649	35838
7311	20651	35835
7312	20653	35830
7313	20654	35825
7314	20657	35821
7315	20659	35817
7316	20661	35813
7317	20662	35808
7318	20665	35804
7319	20666	35799
7320	20668	35794
7321	20670	35791
7322	20673	35787
7323	20674	35782
7324	20676	35778
7325	20678	35773
7326	20679	35768
7327	20682	35764
7328	20683	35759
7329	20684	35754
7330	20686	35748
7331	20687	35743
7332	20689	35739
7333	20690	35733
7334	20692	35728
7335	20693	35723
7336	20695	35718
7337	20697	35713
7338	20699	35710
7339	20702	35707
7340	20705	35705
7341	20708	35702
7342	20711	35700
7343	20714	35697
7344	20716	35693
7345	20720	35692
7346	20723	35689
7347	20725	35685
7348	20728	35682
7349	20730	35679
7350	20733	35676
7351	20736	35673
7352	20738	35670
7353	20741	35667
7354	20744	35664
7355	20747	35662
7356	20750	35660
7357	20753	35657
7358	20756	35655
7359	20760	35653
7360	20763	35650
7361	20765	35647
7362	20768	35644
7363	20771	35642
7364	20774	35639
7365	20776	35635
7366	20779	35632
7367	20781	35629
7368	20784	35626
7369	20787	35623
7370	20790	35621
7371	20793	35619
7372	20796	35616
7373	20800	35615
7374	20803	35612
7375	20807	35611
7376	20810	35608
7377	20813	35606
7378	20816	35603
7379	20818	35600
7380	20821	35597
7381	20824	35595
7382	20827	35592
7383	20830	35589
7384	20833	35587
7385	20836	35585
7386	20839	35583
7387	20842	35580
7388	20846	35578
7389	20849	35576
7390	20852	35574
7391	20855	35572
7392	20858	35569
7393	20861	35566
7394	20865	35565
7395	20868	35562
7396	20871	35560
7397	20874	35557
7398	20876	35554
7399	20879	35552
7400	20883	35550
7401	20886	35547
7402	20888	35544
7403	20891	35542
7404	20895	35540
7405	20897	35537
7406	20901	35535
7407	20905	35534
7408	20908	35532
7409	20912	35530
7410	20914	35528
7411	20917	35525
7412	20920	35522
7413	20923	35519
7414	20926	35516
7415	20929	35514
7416	20932	35511
7417	20934	35508
7418	20937	35505
7419	20940	35502
7420	20942	35499
7421	20946	35497
7422	20949	35495
7423	20952	35493
7424	20955	35490
7425	20958	35487
7426	20960	35483
7427	20963	35480
7428	20965	35477
7429	20968	35474
7430	20971	35471
7431	20973	35468
7432	20976	35464
7433	20978	35460
7434	20980	35457
7435	20983	35453
7436	20985	35449
7437	20987	35445
7438	20989	35441
7439	20992	35438
7440	20994	35434
7441	20996	35431
7442	20999	35427
7443	21001	35423
7444	21003	35419
7445	21006	35417
7446	21010	35415
7447	21013	35413
7448	21016	35411
7449	21019	35408
7450	21021	35405
7451	21024	35402
7452	21028	35400
7453	21030	35397
7454	21032	35393
7455	21035	35390
7456	21038	35387
7457	21041	35385
7458	21044	35383
7459	21047	35380
7460	21050	35377
7461	21054	35375
7462	21057	35373
7463	21060	35371
7464	21063	35369
7465	21066	35367
7466	21070	35365
7467	21073	35362
7468	21075	35359
7469	21078	35356
7470	21081	35354
7471	21085	35352
7472	21087	35349
7473	21090	35346
7474	21094	35344
7475	21096	35342
7476	21099	35339
7477	21102	35336
7478	21105	35333
7479	21108	35330
7480	21111	35328
7481	21114	35325
7482	21116	35322
7483	21119	35320
7484	21123	35318
7485	21126	35315
7486	21129	35313
7487	21132	35310
7488	21134	35307
7489	21138	35305
7490	21141	35303
7491	21144	35300
7492	21146	35297
7493	21149	35295
7494	21152	35292
7495	21156	35290
7496	21159	35287
7497	21161	35284
7498	21164	35281
7499	21167	35278
7500	21170	35276
7501	21173	35273
7502	21177	35272
7503	21179	35269
7504	21182	35266
7505	21185	35263
7506	21188	35261
7507	21191	35258
7508	21194	35256
7509	21198	35255
7510	21202	35253
7511	21204	35250
7512	21207	35247
7513	21209	35244
7514	21212	35241
7515	21216	35240
7516	21219	35237
7517	21221	35233
7518	21224	35230
7519	21227	35228
7520	21229	35224
7521	21231	35221
7522	21233	35216
7523	21235	35212
7524	21238	35208
7525	21241	35206
7526	21243	35202
7527	21245	35198
7528	21247	35194
7529	21249	35190
7530	21251	35186
7531	21254	35182
7532	21256	35179
7533	21258	35175
7534	21260	35171
7535	21263	35167
7536	21265	35164
7537	21268	35161
7538	21271	35158
7539	21273	35155
7540	21276	35152
7541	21279	35149
7542	21281	35146
7543	21284	35143
7544	21287	35140
7545	21289	35136
7546	21293	35134
7547	21296	35132
7548	21298	35129
7549	21301	35126
7550	21304	35123
7551	21307	35121
7552	21310	35119
7553	21313	35116
7554	21316	35113
7555	21319	35110
7556	21322	35108
7557	21325	35105
7558	21328	35103
7559	21330	35100
7560	21334	35097
7561	21337	35095
7562	21340	35093
7563	21343	35090
7564	21345	35087
7565	21348	35084
7566	21351	35082
7567	21354	35079
7568	21357	35076
7569	21360	35073
7570	21362	35070
7571	21365	35067
7572	21368	35064
7573	21371	35062
7574	21374	35060
7575	21377	35057
7576	21380	35054
7577	21383	35051
7578	21386	35049
7579	21389	35046
7580	21391	35043
7581	21394	35040
7582	21397	35037
7583	21400	35035
7584	21403	35032
7585	21406	35029
7586	21409	35027
7587	21412	35024
7588	21415	35022
7589	21417	35018
7590	21420	35016
7591	21424	35015
7592	21426	35011
7593	21430	35009
7594	21432	35006
7595	21435	35003
7596	21437	34999
7597	21440	34996
7598	21442	34991
7599	21443	34987
7600	21445	34982
7601	21447	34977
7602	21448	34973
7603	21450	34969
7604	21453	34965
7605	21455	34961
7606	21457	34957
7607	21459	34953
7608	21461	34949
7609	21463	34945
7610	21465	34941
7611	21468	34937
7612	21470	34934
7613	21473	34930
7614	21476	34928
7615	21478	34925
7616	21481	34922
7617	21484	34919
7618	21487	34917
7619	21490	34914
7620	21493	34912
7621	21496	34910
7622	21499	34907
7623	21502	34904
7624	21505	34901
7625	21507	34898
7626	21510	34895
7627	21513	34892
7628	21516	34890
7629	21518	34887
7630	21522	34884
7631	21524	34881
7632	21527	34878
7633	21530	34876
7634	21533	34873
7635	21535	34870
7636	21538	34867
7637	21541	34864
7638	21544	34861
7639	21547	34859
7640	21550	34856
7641	21552	34853
7642	21555	34850
7643	21558	34847
7644	21560	34844
7645	21564	34842
7646	21567	34839
7647	21569	34836
7648	21572	34833
7649	21575	34830
7650	21578	34827
7651	21580	34825
7652	21583	34822
7653	21586	34819
7654	21589	34817
7655	21592	34813
7656	21594	34810
7657	21597	34807
7658	21600	34804
7659	21603	34802
7660	21606	34799
7661	21608	34796
7662	21611	34792
7663	21613	34789
7664	21616	34787
7665	21619	34784
7666	21622	34781
7667	21624	34778
7668	21627	34774
7669	21630	34772
7670	21632	34768
7671	21635	34765
7672	21638	34762
7673	21641	34760
7674	21644	34757
7675	21646	34754
7676	21649	34751
7677	21651	34747
7678	21654	34744
7679	21657	34742
7680	21660	34739
7681	21662	34736
7682	21665	34733
7683	21668	34730
7684	21671	34727
7685	21674	34724
7686	21676	34721
7687	21679	34718
7688	21681	34715
7689	21685	34712
7690	21687	34710
7691	21690	34706
7692	21693	34704
7693	21695	34700
7694	21698	34697
7695	21701	34695
7696	21704	34692
7697	21706	34688
7698	21709	34685
7699	21712	34682
7700	21714	34679
7701	21717	34676
7702	21719	34673
7703	21722	34669
7704	21724	34666
7705	21727	34663
7706	21730	34660
7707	21732	34657
7708	21735	34654
7709	21738	34652
7710	21741	34648
7711	21743	34645
7712	21746	34642
7713	21748	34639
7714	21751	34636
7715	21754	34633
7716	21756	34630
7717	21759	34627
7718	21762	34624
7719	21765	34621
7720	21767	34618
7721	21770	34615
7722	21773	34612
7723	21775	34609
7724	21778	34606
7725	21781	34603
7726	21783	34599
7727	21786	34596
7728	21789	34593
7729	21792	34591
7730	21794	34588
7731	21797	34585
7732	21800	34582
7733	21803	34579
7734	21805	34576
7735	21808	34573
7736	21811	34570
7737	21814	34567
7738	21817	34565
7739	21819	34561
7740	21822	34558
7741	21825	34555
7742	21827	34552
7743	21830	34549
7744	21833	34546
7745	21835	34543
7746	21838	34540
7747	21841	34537
7748	21843	34534
7749	21846	34531
7750	21849	34528
7751	21851	34525
7752	21854	34522
7753	21857	34519
7754	21859	34516
7755	21862	34512
7756	21864	34509
7757	21867	34506
7758	21869	34502
7759	21872	34499
7760	21874	34496
7761	21877	34492
7762	21879	34488
7763	21882	34485
7764	21884	34482
7765	21887	34479
7766	21889	34475
7767	21892	34472
7768	21894	34469
7769	21897	34466
7770	21900	34463
7771	21902	34459
7772	21903	34454
7773	21906	34451
7774	21908	34448
7775	21910	34444
7776	21913	34440
7777	21915	34436
7778	21917	34432
7779	21919	34428
7780	21921	34424
7781	21923	34420
7782	21925	34416
7783	21927	34411
7784	21928	34407
7785	21930	34403
7786	21932	34398
7787	21934	34394
7788	21936	34390
7789	21938	34386
7790	21940	34382
7791	21942	34377
7792	21945	34375
7793	21947	34372
7794	21951	34370
7795	21954	34367
7796	21956	34364
7797	21959	34360
7798	21961	34357
7799	21965	34355
7800	21967	34352
7801	21970	34349
7802	21973	34346
7803	21975	34343
7804	21978	34340
7805	21981	34337
7806	21983	34334
7807	21986	34331
7808	21989	34328
7809	21992	34325
7810	21994	34322
7811	21997	34319
7812	22000	34316
7813	22002	34313
7814	22020	34333
7815	22022	34330
7816	22025	34327
7817	22028	34324
7818	22030	34320
7819	22033	34317
7820	22035	34314
7821	22038	34311
7822	22041	34308
7823	22043	34305
7824	22046	34302
7825	22049	34299
7826	22051	34296
7827	22054	34293
7828	22056	34289
7829	22059	34287
7830	22062	34283
7831	22064	34280
7832	22067	34277
7833	22070	34274
7834	22072	34271
7835	22075	34268
7836	22078	34265
7837	22081	34263
7838	22084	34261
7839	22087	34258
7840	22090	34255
7841	22092	34252
7842	22095	34249
7843	22098	34246
7844	22101	34244
7845	22104	34241
7846	22107	34238
7847	22109	34234
7848	22112	34231
7849	22115	34229
7850	22118	34226
7851	22121	34223
7852	22123	34220
7853	22126	34217
7854	22129	34215
7855	22132	34212
7856	22135	34210
7857	22138	34207
7858	22140	34204
7859	22143	34201
7860	22145	34197
7861	22148	34194
7862	22150	34191
7863	22153	34188
7864	22156	34185
7865	22159	34182
7866	22161	34179
7867	22164	34175
7868	22167	34173
7869	22169	34170
7870	22171	34166
7871	22174	34163
7872	22177	34159
7873	22179	34156
7874	22181	34153
7875	22184	34150
7876	22187	34147
7877	22190	34144
7878	22192	34141
7879	22195	34138
7880	22198	34136
7881	22201	34133
7882	22204	34130
7883	22207	34128
7884	22210	34125
7885	22213	34122
7886	22215	34119
7887	22219	34117
7888	22221	34114
7889	22224	34111
7890	22227	34108
7891	22229	34105
7892	22232	34102
7893	22235	34099
7894	22238	34096
7895	22240	34093
7896	22243	34090
7897	22246	34087
7898	22248	34084
7899	22251	34080
7900	22253	34077
7901	22256	34074
7902	22258	34071
7903	22261	34068
7904	22264	34065
7905	22267	34062
7906	22269	34058
7907	22271	34055
7908	22274	34052
