iter	MAE
3223	48.73219118
3224	48.7306027
3225	48.72757995
3226	48.72541185
3227	48.72151697
3228	48.71929178
3229	48.71738928
3230	48.71605227
3231	48.71412853
3232	48.71253135
3233	48.70777795
3234	48.70540527
3235	48.70359643
3236	48.70115387
3237	48.69924816
3238	48.69616966
3239	48.69369231
3240	48.69315047
3241	48.68961031
3242	48.68886437
3243	48.68386558
3244	48.68076154
3245	48.67908219
3246	48.67795637
3247	48.673801
3248	48.66835424
3249	48.66771846
3250	48.6666277
3251	48.66069909
3252	48.65768641
3253	48.65399668
3254	48.65074653
3255	48.64174034
3256	48.63981315
3257	48.63940334
3258	48.63508053
3259	48.63460194
3260	48.63296511
3261	48.63077682
3262	48.62947102
3263	48.62766134
3264	48.62350652
3265	48.61951797
3266	48.6178566
3267	48.61708418
3268	48.61540272
3269	48.61413521
3270	48.6119865
3271	48.61093708
3272	48.60673416
3273	48.60380908
3274	48.60085469
3275	48.59980521
3276	48.59861133
3277	48.59615889
3278	48.59393529
3279	48.59324574
3280	48.59136116
3281	48.58859578
3282	48.58640355
3283	48.58159618
3284	48.57902362
3285	48.57807274
3286	48.57386765
3287	48.57131287
3288	48.56792122
3289	48.56529429
3290	48.56402773
3291	48.56165278
3292	48.56058791
3293	48.55576973
3294	48.55475822
3295	48.55286975
3296	48.54525963
3297	48.54389819
3298	48.54285113
3299	48.53868314
3300	48.53764528
3301	48.53374192
3302	48.53253311
3303	48.53192792
3304	48.5278883
3305	48.52620055
3306	48.52385053
3307	48.52063627
3308	48.51483261
3309	48.51074011
3310	48.50877157
3311	48.50605706
3312	48.50105716
3313	48.49889055
3314	48.49702489
3315	48.49217949
3316	48.49055899
3317	48.48992213
3318	48.48906609
3319	48.48655163
3320	48.48200436
3321	48.47828565
3322	48.47526851
3323	48.47220312
3324	48.46855522
3325	48.46674284
3326	48.46629094
3327	48.46380731
3328	48.45872129
3329	48.45852263
3330	48.45339001
3331	48.45283589
3332	48.44933149
3333	48.44837125
3334	48.44579572
3335	48.44290034
3336	48.43992299
3337	48.43774275
3338	48.43052197
3339	48.42679978
3340	48.42568503
3341	48.42253689
3342	48.41976938
3343	48.41754112
3344	48.41488682
3345	48.41032537
3346	48.40943973
3347	48.40655712
3348	48.40301839
3349	48.40110351
3350	48.40072095
3351	48.39854617
3352	48.39605956
3353	48.39321572
3354	48.38884298
3355	48.38466992
3356	48.37708185
3357	48.3739414
3358	48.37297454
3359	48.37061758
3360	48.36600312
3361	48.36161302
3362	48.35609608
3363	48.35232068
3364	48.34872189
3365	48.34574307
3366	48.34536288
3367	48.34186509
3368	48.33801456
3369	48.3362697
3370	48.33108722
3371	48.32648527
3372	48.32451193
3373	48.32218767
3374	48.3204225
3375	48.31600729
3376	48.31543331
3377	48.31310429
3378	48.30952549
3379	48.30862861
3380	48.30587907
3381	48.30447958
3382	48.30264231
3383	48.29859758
3384	48.29376295
3385	48.29289875
3386	48.2919874
3387	48.28711626
3388	48.28382489
3389	48.28074647
3390	48.27810066
3391	48.26675224
3392	48.26330899
3393	48.26097509
3394	48.26029807
3395	48.26009876
3396	48.25785253
3397	48.25646763
3398	48.25453625
3399	48.25204482
3400	48.24881105
3401	48.24640108
3402	48.24497269
3403	48.24341778
3404	48.24116857
3405	48.23949641
3406	48.23737457
3407	48.23510247
3408	48.23285407
3409	48.23042273
3410	48.22963691
3411	48.22464896
3412	48.22387382
3413	48.22169705
3414	48.22016786
3415	48.21863387
3416	48.21740197
3417	48.21540378
3418	48.21154439
3419	48.20909718
3420	48.20664605
3421	48.20540305
3422	48.20280569
3423	48.1967188
3424	48.19459936
3425	48.19191428
3426	48.18618528
3427	48.17996285
3428	48.17472533
3429	48.17353713
3430	48.17038051
3431	48.16952209
3432	48.16716088
3433	48.16443344
3434	48.16211902
3435	48.16014765
3436	48.15646479
3437	48.15444022
3438	48.14785386
3439	48.14699029
3440	48.14539755
3441	48.1434937
3442	48.14287595
3443	48.13864833
3444	48.13194733
3445	48.13130127
3446	48.13110484
3447	48.12953474
3448	48.1265556
3449	48.12357034
3450	48.12055711
3451	48.11813111
3452	48.11745662
3453	48.11454086
3454	48.11385289
3455	48.1134304
3456	48.11119695
3457	48.11080662
3458	48.11053214
3459	48.10811279
3460	48.10569317
3461	48.10177137
3462	48.09794148
3463	48.09721769
3464	48.09535621
3465	48.09411023
3466	48.09317243
3467	48.09167308
3468	48.08686445
3469	48.08315602
3470	48.08071044
3471	48.07762827
3472	48.07621257
3473	48.07338487
3474	48.06891665
3475	48.06486078
3476	48.06283179
3477	48.05715008
3478	48.05616735
3479	48.05452144
3480	48.04977882
3481	48.04852743
3482	48.04534991
3483	48.0426838
3484	48.04162348
3485	48.0367853
3486	48.0309312
3487	48.02692317
3488	48.02216243
3489	48.02129895
3490	48.01345581
3491	48.01111492
3492	48.00921197
3493	48.00724613
3494	48.00553691
3495	48.00449858
3496	48.0005574
3497	47.99588574
3498	47.99475171
3499	47.98937865
3500	47.98728418
3501	47.98526695
3502	47.98189697
3503	47.98118433
3504	47.98028754
3505	47.97780854
3506	47.9766601
3507	47.97349374
3508	47.97242542
3509	47.96755254
3510	47.96200126
3511	47.95444836
3512	47.95073213
3513	47.94869948
3514	47.94297974
3515	47.93836996
3516	47.93429722
3517	47.93196251
3518	47.93036707
3519	47.92984018
3520	47.92723883
3521	47.9263158
3522	47.92156736
3523	47.91608646
3524	47.91444393
3525	47.91324037
3526	47.91072616
3527	47.90784669
3528	47.90460913
3529	47.90250648
3530	47.9016713
3531	47.89770688
3532	47.89380298
3533	47.89329748
3534	47.88955919
3535	47.88913636
3536	47.88762267
3537	47.87817144
3538	47.87802979
3539	47.87501358
3540	47.87415118
3541	47.87196587
3542	47.87049333
3543	47.86959717
3544	47.86778169
3545	47.86543606
3546	47.86069673
3547	47.85747113
3548	47.85125804
3549	47.84684661
3550	47.84628689
3551	47.8408761
3552	47.83850722
3553	47.83470325
3554	47.8334098
3555	47.82724713
3556	47.82522853
3557	47.82320222
3558	47.82060393
3559	47.81903446
3560	47.8161393
3561	47.81338215
3562	47.81220164
3563	47.80573321
3564	47.80370468
3565	47.80293157
3566	47.8024959
3567	47.79937543
3568	47.79745437
3569	47.79456347
3570	47.79256111
3571	47.78844588
3572	47.78227023
3573	47.78143908
3574	47.77921192
3575	47.77559772
3576	47.77382988
3577	47.77048225
3578	47.76711538
3579	47.76570014
3580	47.76444484
3581	47.76343615
3582	47.76080885
3583	47.75969277
3584	47.75762869
3585	47.75604112
3586	47.74754448
3587	47.74474652
3588	47.74126151
3589	47.74031705
3590	47.73927927
3591	47.73640891
3592	47.73496239
3593	47.73335186
3594	47.73206079
3595	47.72952405
3596	47.72783365
3597	47.72296148
3598	47.71832748
3599	47.714244
3600	47.71006808
3601	47.70936715
3602	47.70803135
3603	47.7020572
3604	47.69905768
3605	47.6914113
3606	47.68880046
3607	47.68836889
3608	47.68393395
3609	47.68254817
3610	47.68016319
3611	47.67933571
3612	47.67775742
3613	47.67667588
3614	47.67365727
3615	47.67141061
3616	47.67002344
3617	47.66708233
3618	47.66017872
3619	47.65770758
3620	47.65356988
3621	47.65076756
3622	47.6486663
3623	47.64414918
3624	47.64319365
3625	47.6385391
3626	47.63693441
3627	47.63423497
3628	47.63237748
3629	47.62846338
3630	47.6277148
3631	47.6237738
3632	47.61805209
3633	47.61563634
3634	47.61352924
3635	47.61068358
3636	47.60905941
3637	47.60782939
3638	47.60622012
3639	47.60136247
3640	47.59964439
3641	47.59794857
3642	47.59621005
3643	47.59403867
3644	47.5903027
3645	47.58376557
3646	47.57934506
3647	47.5764925
3648	47.57226916
3649	47.57152019
3650	47.56603217
3651	47.563902
3652	47.5552722
3653	47.55265442
3654	47.55102239
3655	47.54963423
3656	47.54860832
3657	47.54853356
3658	47.54563932
3659	47.54493896
3660	47.54236746
3661	47.53549817
3662	47.53341513
3663	47.52935405
3664	47.52438529
3665	47.52289943
3666	47.52167466
3667	47.51789129
3668	47.51419697
3669	47.51095922
3670	47.50806211
3671	47.50507762
3672	47.5024299
3673	47.49859121
3674	47.49607058
3675	47.49552175
3676	47.49117624
3677	47.48986843
3678	47.48504623
3679	47.48236379
3680	47.47785615
3681	47.47585218
3682	47.47224814
3683	47.46669479
3684	47.46466462
3685	47.4630525
3686	47.46012712
3687	47.45893799
3688	47.45751205
3689	47.45605075
3690	47.4548916
3691	47.45419196
3692	47.45135332
3693	47.44913466
3694	47.44352303
3695	47.44080799
3696	47.43938198
3697	47.43660562
3698	47.43561685
3699	47.43268471
3700	47.43145108
3701	47.42992525
3702	47.4256747
3703	47.42237108
3704	47.42037169
3705	47.41928225
3706	47.41879124
3707	47.41319073
3708	47.4107202
3709	47.41043737
3710	47.40640832
3711	47.40510569
3712	47.4046293
3713	47.40260837
3714	47.40176161
3715	47.39854021
3716	47.395883
3717	47.39296131
3718	47.39187312
3719	47.38900563
3720	47.3878148
3721	47.38748781
3722	47.38576318
3723	47.38499681
3724	47.37950718
3725	47.37445023
3726	47.37266741
3727	47.37066602
3728	47.36873097
3729	47.364466
3730	47.36251549
3731	47.35396009
3732	47.35235385
3733	47.34928611
3734	47.34732677
3735	47.34483191
3736	47.34418576
3737	47.33883968
3738	47.33699965
3739	47.33290711
3740	47.33143758
3741	47.3292694
3742	47.32750667
3743	47.3263534
3744	47.32450194
3745	47.32300157
3746	47.32113551
3747	47.32066692
3748	47.31601582
3749	47.31337794
3750	47.31111691
3751	47.3094766
3752	47.30770647
3753	47.30733723
3754	47.30629766
3755	47.30487534
3756	47.30180367
3757	47.30052173
3758	47.29986409
3759	47.29909305
3760	47.29607181
3761	47.2917834
3762	47.29026021
3763	47.28960445
3764	47.28840928
3765	47.28419958
3766	47.28319117
3767	47.28208167
3768	47.28043866
3769	47.27999267
3770	47.27830423
3771	47.27496632
3772	47.27468182
3773	47.27358704
3774	47.27191745
3775	47.26869866
3776	47.26751099
3777	47.26462614
3778	47.26381096
3779	47.26080426
3780	47.25751601
3781	47.25456343
3782	47.25408982
3783	47.2527873
3784	47.2516193
3785	47.24918459
3786	47.24586199
3787	47.24233699
3788	47.2420385
3789	47.23951078
3790	47.23857638
3791	47.23813821
3792	47.23509483
3793	47.23259643
3794	47.22938568
3795	47.22718143
3796	47.22440812
3797	47.22385418
3798	47.22226414
3799	47.21778354
3800	47.20933593
3801	47.20682772
3802	47.20598702
3803	47.20551726
3804	47.20157686
3805	47.19769979
3806	47.19608465
3807	47.19301033
3808	47.18753856
3809	47.18677581
3810	47.18621331
3811	47.1822103
3812	47.18169245
3813	47.18143071
3814	47.18068477
3815	47.17931608
3816	47.17791124
3817	47.1733966
3818	47.17018102
3819	47.16305892
3820	47.15756098
3821	47.15549497
3822	47.15419394
3823	47.14925589
3824	47.1465158
3825	47.14135994
3826	47.13929277
3827	47.138268
3828	47.13504143
3829	47.1335116
3830	47.12971503
3831	47.12747061
3832	47.12361358
3833	47.115784
3834	47.11427085
3835	47.11271056
3836	47.11224368
3837	47.10856795
3838	47.10547855
3839	47.10343972
3840	47.09988891
3841	47.09825394
3842	47.09701453
3843	47.09474368
3844	47.09384525
3845	47.09251308
3846	47.08929996
3847	47.08846129
3848	47.08596756
3849	47.08535819
3850	47.08209597
3851	47.08117017
3852	47.08069389
3853	47.07982738
3854	47.07956283
3855	47.07927382
3856	47.07335731
3857	47.07270631
3858	47.06953769
3859	47.06445605
3860	47.06047558
3861	47.05902718
3862	47.05438323
3863	47.05063016
3864	47.04692663
3865	47.04557154
3866	47.04318299
3867	47.04182241
3868	47.03984274
3869	47.03681714
3870	47.03623025
3871	47.03450166
3872	47.03354448
3873	47.03314803
3874	47.03030624
3875	47.02871745
3876	47.02769074
3877	47.02456907
3878	47.02154237
3879	47.01929706
3880	47.01695067
3881	47.01031186
3882	47.00749478
3883	47.00515207
3884	47.00260634
3885	47.00167295
3886	46.99911593
3887	46.99403557
3888	46.99351426
3889	46.99206826
3890	46.9894185
3891	46.98597897
3892	46.98075106
3893	46.97956778
3894	46.97555579
3895	46.97332266
3896	46.96939736
3897	46.96894251
3898	46.96553568
3899	46.96440385
3900	46.96259344
3901	46.96190908
3902	46.95936402
3903	46.95360794
3904	46.94696856
3905	46.94475043
3906	46.93945649
3907	46.93791487
3908	46.93665392
3909	46.93530433
3910	46.93485546
3911	46.93068393
3912	46.92905723
3913	46.92852217
3914	46.92797477
3915	46.92240464
3916	46.92158147
3917	46.91934523
3918	46.91360994
3919	46.91218973
3920	46.90826665
3921	46.90372206
3922	46.90156386
3923	46.89941622
3924	46.89705465
3925	46.89648253
3926	46.89408042
3927	46.89238235
3928	46.891107
3929	46.88617967
3930	46.88461144
3931	46.88294429
3932	46.88160318
3933	46.87954829
3934	46.87667884
3935	46.8765668
3936	46.87553447
3937	46.87111414
3938	46.86746202
3939	46.86332633
3940	46.85960319
3941	46.85779346
3942	46.85615022
3943	46.8532593
3944	46.85276067
3945	46.84950498
3946	46.84436531
3947	46.84182913
3948	46.83559346
3949	46.83348975
3950	46.83229644
3951	46.82907179
3952	46.82809251
3953	46.82528232
3954	46.82232737
3955	46.82086315
3956	46.81427531
3957	46.81395206
3958	46.81131108
3959	46.80869447
3960	46.80775226
3961	46.80682544
3962	46.80103977
3963	46.79818774
3964	46.79483753
3965	46.79188489
3966	46.78781494
3967	46.78603814
3968	46.78292356
3969	46.7822673
3970	46.77966333
3971	46.77665526
3972	46.77127256
3973	46.76259091
3974	46.75886659
3975	46.75753263
3976	46.75623308
3977	46.75430016
3978	46.7531392
3979	46.75093681
3980	46.74727847
3981	46.74162214
3982	46.74075968
3983	46.73897676
3984	46.73760928
3985	46.73585897
3986	46.73318273
3987	46.73293859
3988	46.73101702
3989	46.72932175
3990	46.72816803
3991	46.72543922
3992	46.72485956
3993	46.72424185
3994	46.72133334
3995	46.71950341
3996	46.7181207
3997	46.71792282
3998	46.71642769
3999	46.71575539
4000	46.71497613
4001	46.71387092
4002	46.71227602
4003	46.71190357
4004	46.71086518
4005	46.70969318
4006	46.7038753
4007	46.70079013
4008	46.70023019
4009	46.69962993
4010	46.69237717
4011	46.69051175
4012	46.68703709
4013	46.68219686
4014	46.68023014
4015	46.67565304
4016	46.67158856
4017	46.67031222
4018	46.66671385
4019	46.66435119
4020	46.66333415
4021	46.66233576
4022	46.65567923
4023	46.65540985
4024	46.65430573
4025	46.64943922
4026	46.64077928
4027	46.63964909
4028	46.6378562
4029	46.63675922
4030	46.63397081
4031	46.63228981
4032	46.62850952
4033	46.6252097
4034	46.62493753
4035	46.62296705
4036	46.61962669
4037	46.61868643
4038	46.6180045
4039	46.6169715
4040	46.61374596
4041	46.61065603
4042	46.60899874
4043	46.60699474
4044	46.60568793
4045	46.60218386
4046	46.60045059
4047	46.59964847
4048	46.59931358
4049	46.59877826
4050	46.5986045
4051	46.59751374
4052	46.59663983
4053	46.59190837
4054	46.58994652
4055	46.58750168
4056	46.58514948
4057	46.58428453
4058	46.58359321
4059	46.58157699
4060	46.57953045
4061	46.57726108
4062	46.57714453
4063	46.57514108
4064	46.56985979
4065	46.56664028
4066	46.56318615
4067	46.56058068
4068	46.55973944
4069	46.55430451
4070	46.55219467
4071	46.54828069
4072	46.54575291
4073	46.54339258
4074	46.53837867
4075	46.53598662
4076	46.53565913
4077	46.53339862
4078	46.53056634
4079	46.52749762
4080	46.52458938
4081	46.52187956
4082	46.5199645
4083	46.51859025
4084	46.51823484
4085	46.51231526
4086	46.50711867
4087	46.50047476
4088	46.49836762
4089	46.49787378
4090	46.49608683
4091	46.49170203
4092	46.48997386
4093	46.48320536
4094	46.48039683
4095	46.47863313
4096	46.47695184
4097	46.47540953
4098	46.47428324
4099	46.47361918
4100	46.47264656
4101	46.46706161
4102	46.46468053
4103	46.46093006
4104	46.45716022
4105	46.45284943
4106	46.4520905
4107	46.45161049
4108	46.44825284
4109	46.44752219
4110	46.44684888
4111	46.44465821
4112	46.44236368
4113	46.44142799
4114	46.44016493
4115	46.4379112
4116	46.43290632
4117	46.43245211
4118	46.42747026
4119	46.42582697
4120	46.42432216
4121	46.42358012
4122	46.41776392
4123	46.41753594
4124	46.41429026
4125	46.41329731
4126	46.41126865
4127	46.40996746
4128	46.4061612
4129	46.4045226
4130	46.40023165
4131	46.39736819
4132	46.39561448
4133	46.39447444
4134	46.39415438
4135	46.38817362
4136	46.387359
4137	46.38251658
4138	46.3792605
4139	46.37595642
4140	46.37118939
4141	46.36965865
4142	46.36894446
4143	46.36568171
4144	46.36316636
4145	46.3621119
4146	46.36118202
4147	46.35856731
4148	46.35744752
4149	46.35423762
4150	46.35136526
4151	46.34544049
4152	46.3394293
4153	46.33848484
4154	46.33579564
4155	46.33245875
4156	46.33051749
4157	46.32991501
4158	46.32551165
4159	46.32522971
4160	46.32261186
4161	46.32093085
4162	46.31746493
4163	46.31685123
4164	46.31479039
4165	46.31245376
4166	46.31190964
4167	46.30852316
4168	46.30804243
4169	46.30739891
4170	46.3024306
4171	46.30051005
4172	46.2998594
4173	46.29818703
4174	46.29507053
4175	46.29370236
4176	46.28913084
4177	46.28747997
4178	46.28520742
4179	46.28166892
4180	46.28089677
4181	46.27438895
4182	46.27160298
4183	46.26994268
4184	46.26819094
4185	46.26610382
4186	46.26593045
4187	46.26346597
4188	46.26004097
4189	46.2572291
4190	46.25520895
4191	46.25486054
4192	46.25201702
4193	46.24890511
4194	46.2483455
4195	46.24212424
4196	46.23880225
4197	46.23506015
4198	46.2346144
4199	46.23391395
4200	46.23124101
4201	46.22834518
4202	46.2273544
4203	46.22452843
4204	46.22270532
4205	46.22204997
4206	46.21967269
4207	46.21862891
4208	46.21832012
4209	46.21679997
4210	46.21618272
4211	46.21518517
4212	46.21507127
4213	46.21360774
4214	46.21169072
4215	46.20987901
4216	46.20891568
4217	46.20704562
4218	46.20191834
4219	46.19899532
4220	46.19854258
4221	46.1972829
4222	46.19650565
4223	46.19405004
4224	46.1935808
4225	46.19027482
4226	46.1884481
4227	46.18358251
4228	46.18062047
4229	46.17706933
4230	46.1761871
4231	46.17198634
4232	46.17114605
4233	46.16449288
4234	46.16125051
4235	46.16017791
4236	46.15832275
4237	46.15773232
4238	46.15235115
4239	46.1505076
4240	46.14583325
4241	46.14286566
4242	46.14048771
4243	46.13727004
4244	46.13668705
4245	46.13418035
4246	46.13358923
4247	46.13026381
4248	46.12859937
4249	46.1275687
4250	46.12496946
4251	46.12174774
4252	46.11923971
4253	46.1124157
4254	46.11018504
4255	46.10949552
4256	46.10769341
4257	46.10632593
4258	46.10205693
4259	46.10147941
4260	46.10062113
4261	46.09942066
4262	46.09641795
4263	46.09428376
4264	46.09266051
4265	46.09247383
4266	46.08974704
4267	46.08776378
4268	46.08590374
4269	46.08522175
4270	46.08447793
4271	46.07957286
4272	46.07717363
4273	46.0760163
4274	46.07299286
4275	46.06891171
4276	46.06446976
4277	46.06166643
4278	46.05627268
4279	46.05503273
4280	46.05343303
4281	46.0510271
4282	46.04984169
4283	46.04867363
4284	46.04669871
4285	46.04548484
4286	46.04498304
4287	46.0416546
4288	46.03721901
4289	46.03499251
4290	46.03417053
4291	46.03249376
4292	46.02712606
4293	46.02638677
4294	46.02490245
4295	46.02318177
4296	46.02135572
4297	46.02014179
4298	46.01767068
4299	46.01622743
4300	46.00960724
4301	46.00746963
4302	46.00521464
4303	46.00432343
4304	45.99688321
4305	45.99510378
4306	45.9925157
4307	45.99129615
4308	45.98750976
4309	45.98414864
4310	45.98113275
4311	45.98055735
4312	45.97941273
4313	45.9779039
4314	45.96983882
4315	45.9690178
4316	45.9664658
4317	45.96468973
4318	45.95786157
4319	45.95447188
4320	45.95378607
4321	45.94924977
4322	45.94859508
4323	45.94337665
4324	45.94066874
4325	45.94001457
4326	45.93689278
4327	45.93181277
4328	45.93109319
4329	45.92918393
4330	45.92779539
4331	45.92470175
4332	45.9206187
4333	45.91995852
4334	45.91201087
4335	45.91013684
4336	45.90811798
4337	45.89980446
4338	45.89858258
4339	45.89777982
4340	45.89374675
4341	45.88946269
4342	45.88825669
4343	45.88587854
4344	45.88470377
4345	45.88392902
4346	45.87948131
4347	45.87848234
4348	45.87367938
4349	45.87197894
4350	45.86363442
4351	45.8588865
4352	45.85629639
4353	45.85281112
4354	45.8514916
4355	45.850996
4356	45.84663465
4357	45.84634143
4358	45.84525183
4359	45.84455452
4360	45.84297549
4361	45.84219532
4362	45.84055474
4363	45.83857771
4364	45.83693331
4365	45.83487074
4366	45.83369205
4367	45.8330641
4368	45.83105459
4369	45.82636555
4370	45.82279681
4371	45.82007225
4372	45.81530301
4373	45.81389818
4374	45.8127305
4375	45.80999035
4376	45.80808552
4377	45.80686824
4378	45.80596988
4379	45.80374418
4380	45.8019415
4381	45.80105439
4382	45.80052303
4383	45.7993715
4384	45.79730551
4385	45.79526387
4386	45.79388748
4387	45.79063624
4388	45.78988141
4389	45.78581647
4390	45.78407059
4391	45.77999762
4392	45.77789185
4393	45.77587995
4394	45.77481046
4395	45.77227535
4396	45.7713252
4397	45.76916277
4398	45.76516608
4399	45.7610597
4400	45.76009361
4401	45.75932391
4402	45.75855026
4403	45.75046979
4404	45.74767909
4405	45.74579306
4406	45.74121995
4407	45.74040401
4408	45.73901134
4409	45.73731779
4410	45.73659439
4411	45.73354284
4412	45.73055698
4413	45.72701262
4414	45.72163026
4415	45.71802369
4416	45.71708959
4417	45.71551199
4418	45.71382341
4419	45.71125542
4420	45.70555286
4421	45.70364687
4422	45.70115517
4423	45.69870623
4424	45.69650963
4425	45.69610691
4426	45.69346565
4427	45.68920777
4428	45.68785144
4429	45.68312968
4430	45.68096804
4431	45.68007404
4432	45.67970635
4433	45.67935579
4434	45.67866654
4435	45.67803897
4436	45.67459021
4437	45.67257063
4438	45.66446472
4439	45.66194148
4440	45.66154557
4441	45.66093221
4442	45.66053538
4443	45.66022073
4444	45.65670849
4445	45.65522836
4446	45.65274861
4447	45.65169471
4448	45.65096066
4449	45.64805629
4450	45.64720828
4451	45.64500681
4452	45.64189714
4453	45.64064154
4454	45.63986546
4455	45.63883959
4456	45.63851921
4457	45.63649733
4458	45.63495574
4459	45.63142178
4460	45.63100178
4461	45.62977954
4462	45.62506241
4463	45.62337527
4464	45.62171005
4465	45.62072711
4466	45.61447144
4467	45.61361826
4468	45.60895122
4469	45.60496708
4470	45.60253401
4471	45.59594764
4472	45.59423261
4473	45.59166913
4474	45.58616948
4475	45.58343313
4476	45.57912293
4477	45.57751711
4478	45.57482761
4479	45.57344763
4480	45.57166674
4481	45.5696833
4482	45.56501582
4483	45.56206035
4484	45.55969316
4485	45.5581084
4486	45.55462024
4487	45.55404791
4488	45.55303689
4489	45.55065707
4490	45.54887933
4491	45.54595732
4492	45.54409441
4493	45.54128676
4494	45.53912103
4495	45.53828493
4496	45.53713021
4497	45.53640048
4498	45.53401912
4499	45.53158685
4500	45.52878127
4501	45.52599466
4502	45.52499
4503	45.52348919
4504	45.52217047
4505	45.51756152
4506	45.51659272
4507	45.51608363
4508	45.51491405
4509	45.51269157
4510	45.51019109
4511	45.5084427
4512	45.50722819
4513	45.50606549
4514	45.5047725
4515	45.50372801
4516	45.50223546
4517	45.50077382
4518	45.49982265
4519	45.49924681
4520	45.49739163
4521	45.49535493
4522	45.49414284
4523	45.49287287
4524	45.49149433
4525	45.48991917
4526	45.48838599
4527	45.48658529
4528	45.48594959
4529	45.48558332
4530	45.4844058
4531	45.48297985
4532	45.48007142
4533	45.47442334
4534	45.47339961
4535	45.47290057
4536	45.47247026
4537	45.47052133
4538	45.46971827
4539	45.46861594
4540	45.46590552
4541	45.46477851
4542	45.46362994
4543	45.46183292
4544	45.45949638
4545	45.4573385
4546	45.45670086
4547	45.45505958
4548	45.44825799
4549	45.44538111
4550	45.44309806
4551	45.43932302
4552	45.43555952
4553	45.43387063
4554	45.43269944
4555	45.43216367
4556	45.4307526
4557	45.43007192
4558	45.42911176
4559	45.42859065
4560	45.42348452
4561	45.42228075
4562	45.41933194
4563	45.41697497
4564	45.41386282
4565	45.41311576
4566	45.41129044
4567	45.40667764
4568	45.40306303
4569	45.40163409
4570	45.40028285
4571	45.39791813
4572	45.39467301
4573	45.39371091
4574	45.3920732
4575	45.38976579
4576	45.3875326
4577	45.38695882
4578	45.38508471
4579	45.38234277
4580	45.38068312
4581	45.37714832
4582	45.37576544
4583	45.37319013
4584	45.37024822
4585	45.3676013
4586	45.36566207
4587	45.36325814
4588	45.36162493
4589	45.35894461
4590	45.35724889
4591	45.35549954
4592	45.35434113
4593	45.35199224
4594	45.35088086
4595	45.34862486
4596	45.34538843
4597	45.34432705
4598	45.3436245
4599	45.34263641
4600	45.33560251
4601	45.33471837
4602	45.33333618
4603	45.33224096
4604	45.33049785
4605	45.32845928
4606	45.32521492
4607	45.32398795
4608	45.32268366
4609	45.3203627
4610	45.31884561
4611	45.31796021
4612	45.31493329
4613	45.31140125
4614	45.30976658
4615	45.30927241
4616	45.30847072
4617	45.30683386
4618	45.30321926
4619	45.30225601
4620	45.29941766
4621	45.29816096
4622	45.29609532
4623	45.29481022
4624	45.29383417
4625	45.29018267
4626	45.28885611
4627	45.28542861
4628	45.28505346
4629	45.28343586
4630	45.28184038
4631	45.27768826
4632	45.27410606
4633	45.27251272
4634	45.27151525
4635	45.27103567
4636	45.26819332
4637	45.26739926
4638	45.26544521
4639	45.26340554
4640	45.26259049
4641	45.26231301
4642	45.26154698
4643	45.2550444
4644	45.25296898
4645	45.24696213
4646	45.24604601
4647	45.24508655
4648	45.24408192
4649	45.24339396
4650	45.24114476
4651	45.23764997
4652	45.2358388
4653	45.23512742
4654	45.23438502
4655	45.23209676
4656	45.23080511
4657	45.22958147
4658	45.22716789
4659	45.22594454
4660	45.22250655
4661	45.22095873
4662	45.21425516
4663	45.21216146
4664	45.21076219
4665	45.20893402
4666	45.20758185
4667	45.19970942
4668	45.19838977
4669	45.19021646
4670	45.18877787
4671	45.18626097
4672	45.18388232
4673	45.18051441
4674	45.1796986
4675	45.17853245
4676	45.17576477
4677	45.17406837
4678	45.1734751
4679	45.16979608
4680	45.16735255
4681	45.16359489
4682	45.16180921
4683	45.15798399
4684	45.15536923
4685	45.15370473
4686	45.15269314
4687	45.15208143
4688	45.14736077
4689	45.14548853
4690	45.14400835
4691	45.14139144
4692	45.13927181
4693	45.13855875
4694	45.13647256
4695	45.13168643
4696	45.13100651
4697	45.12994078
4698	45.12540214
4699	45.12319887
4700	45.12214931
4701	45.12014342
4702	45.11353443
4703	45.10970562
4704	45.10868136
4705	45.1079461
4706	45.10463261
4707	45.10377618
4708	45.10212664
4709	45.10008484
4710	45.09877069
4711	45.09734911
4712	45.0955015
4713	45.09308273
4714	45.09259784
4715	45.09145951
4716	45.08605638
4717	45.08359858
4718	45.08134373
4719	45.08051828
4720	45.0788056
4721	45.07848493
4722	45.07036132
4723	45.06689903
4724	45.06586421
4725	45.06531901
4726	45.06466199
4727	45.06440047
4728	45.06422474
4729	45.06348788
4730	45.06178623
4731	45.06038065
4732	45.05990769
4733	45.05446422
4734	45.05305046
4735	45.05151385
4736	45.0465699
4737	45.04297801
4738	45.0416371
4739	45.03948871
4740	45.03904606
4741	45.0352718
4742	45.0345287
4743	45.03353946
4744	45.02870238
4745	45.01992465
4746	45.01780948
4747	45.01428141
4748	45.01228861
4749	45.01016403
4750	45.00827785
4751	45.00356164
4752	45.00084429
4753	44.99663271
4754	44.99414933
4755	44.99407399
4756	44.99283821
4757	44.99257798
4758	44.99147578
4759	44.99058276
4760	44.98623902
4761	44.98539985
4762	44.98389262
4763	44.9834856
4764	44.98041112
4765	44.97929289
4766	44.97847989
4767	44.97582095
4768	44.97518325
4769	44.96992712
4770	44.96937039
4771	44.96894162
4772	44.96794382
4773	44.96510977
4774	44.96272505
4775	44.95946285
4776	44.95849922
4777	44.95822859
4778	44.95510076
